System,Version,SLOC,Files,Exprs,Stmts,Variable Variables,Variable Function Calls,Variable Method Calls,Variable News,Variable Properties,Variable Class Constants,Variable Static Calls,Variable Static Targets,Variable Static Properties,Variable Static Property Targets,All Variable Features,Magic Sets,Magic Gets,Magic isSets,Magic Unsets,Magic Calls,Magic Static Calls,All Magic Methods,Total Includes,Dynamic Includes,Eval,Create Function Uses,All Eval Features,CallUserFunc,CallUserFuncArray,CallUserMethod,CallUserMethodArray,All Dynamic Invocations
phpMyAdmin,3.1.3.2,146410,319,446454,105556,28,63,3,1,3,0,0,0,0,0,98,1,1,0,0,0,0,2,685,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.1.3.1,146425,319,446491,105567,28,63,3,1,3,0,0,0,0,0,98,1,1,0,0,0,0,2,685,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.1.3,146422,319,446443,105554,28,63,3,1,3,0,0,0,0,0,98,1,1,0,0,0,0,2,684,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.1.4,146438,319,446562,105571,28,63,3,1,3,0,0,0,0,0,98,1,1,0,0,0,0,2,685,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.1.5,146436,319,446581,105573,28,63,3,1,3,0,0,0,0,0,98,1,1,0,0,0,0,2,685,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.0,148570,332,452637,107095,45,63,3,1,3,0,0,0,0,0,115,1,1,0,0,0,0,2,734,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.0.1,148570,332,452641,107095,45,63,3,1,3,0,0,0,0,0,115,1,1,0,0,0,0,2,734,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.2.1,151479,334,461492,109981,47,63,3,1,3,0,0,0,0,0,117,1,1,0,0,0,0,2,733,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.2,151477,334,461470,109979,47,63,3,1,3,0,0,0,0,0,117,1,1,0,0,0,0,2,733,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.3,151558,334,461806,110008,47,63,3,1,3,0,0,0,0,0,117,1,1,0,0,0,0,2,733,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.4,151586,334,461962,110032,47,63,3,1,3,0,0,0,0,0,117,1,1,0,0,0,0,2,733,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.2.5,151621,334,462098,110057,47,63,3,1,3,0,0,0,0,0,117,1,1,0,0,0,0,2,734,36,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.0,199783,486,608641,140833,109,64,6,5,72,0,0,0,0,0,256,1,1,0,0,1,0,3,1185,413,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.1,199796,486,608719,140840,109,64,6,5,72,0,0,0,0,0,256,1,1,0,0,1,0,3,1185,413,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.2,199806,486,613537,142425,109,64,6,5,72,0,0,0,0,0,256,1,1,0,0,1,0,3,1185,413,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.3,199834,486,613712,142440,109,64,6,5,72,0,0,0,0,0,256,1,1,0,0,1,0,3,1185,413,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.4,199796,486,613602,142397,109,64,6,5,72,0,0,0,0,0,256,1,1,0,0,1,0,3,1185,413,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.5,204825,502,628538,145281,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,841,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.5.1,204853,502,628629,145294,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,842,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.6,204862,502,628668,145301,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,842,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.7,204881,502,628707,145314,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,843,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.8.1,205304,502,630816,145640,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
phpMyAdmin,3.3.8,205304,502,630815,145640,109,64,7,6,72,0,0,0,0,0,258,1,1,0,0,1,0,3,845,76,3,0,3,0,0,0,0,0
